cow_id,date,milk_yield_liters,milk_conductivity_ms_cm,cow_activity,environment_temperature_c,milk_temperature_c,humidity_percent,previous_mastitis,days_since_last_mastitis,mastitis_today
COW_055,2026-02-04,28.17,5.36,309.5,20.0,38.52,58.7,1,21,0
COW_055,2026-02-05,26.74,5.4,363.7,25.6,38.48,69.4,1,22,0
COW_055,2026-02-06,28.2,5.83,326.1,23.8,38.64,58.5,1,23,0
COW_055,2026-02-07,29.48,5.55,341.9,20.9,38.43,67.6,1,24,0
COW_055,2026-02-08,28.03,5.58,305.9,24.5,38.34,60.1,1,25,0
COW_055,2026-02-09,28.32,5.66,341.7,22.4,38.37,63.7,1,26,0
COW_055,2026-02-10,29.83,5.56,357.6,24.7,38.54,56.9,1,27,0
COW_055,2026-02-11,28.82,5.71,358.2,20.9,38.67,55.7,1,28,0
COW_055,2026-02-12,27.54,5.48,330.7,22.1,38.58,56.9,1,29,0
COW_055,2026-02-13,26.78,4.97,383.0,26.1,38.87,57.2,1,30,0
COW_055,2026-02-14,29.9,5.69,354.0,20.2,38.65,54.0,1,31,0
COW_055,2026-02-15,30.49,5.35,326.4,22.2,38.56,51.1,1,32,0
COW_055,2026-02-16,29.22,5.44,330.1,22.2,38.74,52.7,1,33,0
COW_055,2026-02-17,27.5,6.04,357.4,24.4,38.84,58.2,1,34,0
COW_055,2026-02-18,31.12,5.65,377.5,26.1,38.7,56.4,1,35,0
COW_055,2026-02-19,28.98,5.59,332.3,15.4,38.65,62.9,1,36,0
COW_055,2026-02-20,29.88,5.04,386.2,22.4,38.76,59.4,1,37,0
COW_055,2026-02-21,27.31,5.86,334.1,19.1,38.63,56.3,1,38,0
COW_055,2026-02-22,27.84,5.85,315.6,21.2,38.86,55.3,1,39,0
COW_055,2026-02-23,24.61,6.41,306.6,17.1,38.74,67.1,1,40,1
COW_055,2026-02-24,23.77,6.91,300.7,22.0,38.9,57.5,1,1,1
COW_055,2026-02-25,19.11,7.94,257.2,22.7,39.12,58.2,1,1,1
COW_055,2026-02-26,19.18,7.59,247.0,18.4,39.02,60.4,1,1,1
COW_055,2026-02-27,23.86,7.07,303.9,21.1,39.11,52.7,1,1,1
COW_055,2026-02-28,24.74,5.61,332.9,20.7,38.55,54.2,1,1,1
COW_055,2026-03-01,28.34,5.62,377.2,19.3,38.49,57.5,1,1,0
COW_056,2026-01-01,24.13,5.88,330.7,22.4,38.05,81.6,0,999,0
COW_056,2026-01-02,24.92,5.39,327.9,23.1,37.91,76.7,0,999,0
COW_056,2026-01-03,28.19,5.9,300.0,16.8,38.05,70.9,0,999,0
COW_056,2026-01-04,23.43,5.36,323.7,21.7,38.25,75.1,0,999,0
COW_056,2026-01-05,24.58,4.99,308.8,19.5,38.02,72.6,0,999,0
COW_056,2026-01-06,24.8,5.6,280.3,18.7,37.97,76.2,0,999,0
COW_056,2026-01-07,23.37,5.96,314.7,17.7,37.84,75.6,0,999,0
COW_056,2026-01-08,23.65,6.06,309.1,23.1,38.02,65.8,0,999,0
COW_056,2026-01-09,24.06,5.87,312.1,17.3,38.24,76.9,0,999,0
COW_056,2026-01-10,22.49,6.68,300.2,23.4,38.19,72.0,0,999,1
COW_056,2026-01-11,22.85,7.62,264.2,16.9,38.54,79.5,1,1,1
COW_056,2026-01-12,18.98,8.24,248.3,19.6,38.9,72.0,1,1,1
COW_056,2026-01-13,18.66,8.3,248.0,22.1,38.92,70.5,1,1,1
COW_056,2026-01-14,20.96,7.29,299.2,19.9,38.6,69.5,1,1,1
COW_056,2026-01-15,23.06,6.14,281.6,25.6,38.53,77.2,1,1,1
COW_056,2026-01-16,25.38,5.97,323.4,23.3,38.16,63.5,1,1,0
COW_056,2026-01-17,24.52,5.64,312.4,23.5,38.27,74.0,1,2,0
COW_056,2026-01-18,23.84,5.76,317.1,20.0,38.2,72.5,1,3,0
COW_056,2026-01-19,24.97,5.81,323.6,24.9,38.02,73.4,1,4,0
COW_056,2026-01-20,25.36,5.62,306.2,21.6,37.91,70.7,1,5,0
COW_056,2026-01-21,23.72,5.92,351.6,24.6,38.15,70.5,1,6,0
COW_056,2026-01-22,23.5,5.8,339.3,25.8,38.39,71.4,1,7,0
COW_056,2026-01-23,26.21,5.73,330.2,24.9,38.05,72.7,1,8,0
COW_056,2026-01-24,25.65,5.98,274.9,21.4,38.1,69.1,1,9,0
COW_056,2026-01-25,26.48,5.42,281.6,23.0,38.1,72.6,1,10,0
COW_056,2026-01-26,25.99,5.79,320.4,24.7,38.02,67.2,1,11,0
COW_056,2026-01-27,23.38,5.71,318.8,21.3,38.18,61.1,1,12,0
COW_056,2026-01-28,25.23,5.39,324.5,24.5,38.14,64.1,1,13,0
COW_056,2026-01-29,22.7,5.5,321.0,25.3,38.13,59.9,1,14,0
COW_056,2026-01-30,25.08,5.68,326.0,27.2,38.21,68.6,1,15,0
COW_056,2026-01-31,24.67,5.71,313.4,24.2,38.08,72.2,1,16,0
COW_056,2026-02-01,24.81,4.95,313.2,25.9,38.08,63.0,1,17,0
COW_056,2026-02-02,23.7,5.54,295.8,24.1,38.09,56.6,1,18,0
COW_056,2026-02-03,24.97,6.02,359.5,26.1,37.94,62.7,1,19,0
COW_056,2026-02-04,23.58,5.54,322.4,20.0,38.13,58.7,1,20,0
COW_056,2026-02-05,23.96,4.77,338.5,25.6,38.21,69.4,1,21,0
COW_056,2026-02-06,25.55,5.58,326.2,23.8,37.88,58.5,1,22,0
COW_056,2026-02-07,23.41,6.07,320.4,20.9,38.31,67.6,1,23,0
COW_056,2026-02-08,23.53,6.54,368.4,24.5,38.05,60.1,1,24,0
COW_056,2026-02-09,24.15,6.09,309.7,22.4,38.06,63.7,1,25,0
COW_056,2026-02-10,23.82,5.4,322.0,24.7,38.1,56.9,1,26,0
COW_056,2026-02-11,22.19,6.15,348.7,20.9,38.14,55.7,1,27,0
COW_056,2026-02-12,24.85,5.32,311.6,22.1,38.21,56.9,1,28,0
COW_056,2026-02-13,24.98,5.95,323.6,26.1,38.33,57.2,1,29,0
COW_056,2026-02-14,25.36,6.03,308.4,20.2,38.32,54.0,1,30,0
COW_056,2026-02-15,22.99,5.64,296.7,22.2,38.01,51.1,1,31,1
COW_056,2026-02-16,23.53,6.13,318.4,22.2,37.9,52.7,1,1,1
COW_056,2026-02-17,21.72,6.4,275.9,24.4,38.19,58.2,1,1,1
COW_056,2026-02-18,21.02,6.36,303.6,26.1,38.45,56.4,1,1,1
COW_056,2026-02-19,22.64,5.88,298.1,15.4,38.36,62.9,1,1,1
COW_056,2026-02-20,22.34,6.07,280.4,22.4,38.16,59.4,1,1,1
COW_056,2026-02-21,24.25,5.71,307.4,19.1,38.45,56.3,1,1,1
COW_056,2026-02-22,23.52,5.77,301.3,21.2,37.9,55.3,1,1,0
COW_056,2026-02-23,25.66,5.51,348.7,17.1,38.15,67.1,1,2,0
COW_056,2026-02-24,23.75,5.34,332.8,22.0,37.96,57.5,1,3,0
COW_056,2026-02-25,23.4,5.05,331.1,22.7,38.0,58.2,1,4,0
COW_056,2026-02-26,25.13,5.19,290.4,18.4,38.17,60.4,1,5,0
COW_056,2026-02-27,24.51,5.41,311.1,21.1,38.02,52.7,1,6,0
COW_056,2026-02-28,27.14,5.74,322.4,20.7,37.99,54.2,1,7,0
COW_056,2026-03-01,25.64,5.25,329.2,19.3,38.14,57.5,1,8,0
COW_057,2026-01-01,28.65,4.3,361.0,22.4,38.12,81.6,0,999,0
COW_057,2026-01-02,26.52,4.23,333.4,23.1,38.12,76.7,0,999,0
COW_057,2026-01-03,25.6,4.69,318.0,16.8,38.02,70.9,0,999,0
COW_057,2026-01-04,26.12,5.75,356.3,21.7,37.94,75.1,0,999,0
COW_057,2026-01-05,26.27,4.47,338.0,19.5,38.29,72.6,0,999,0
COW_057,2026-01-06,28.86,5.06,335.4,18.7,38.14,76.2,0,999,0
COW_057,2026-01-07,27.76,5.14,344.3,17.7,38.13,75.6,0,999,0
COW_057,2026-01-08,25.72,4.95,344.9,23.1,38.04,65.8,0,999,0
COW_057,2026-01-09,25.93,4.99,415.4,17.3,37.97,76.9,0,999,0
COW_057,2026-01-10,27.25,5.43,372.7,23.4,38.03,72.0,0,999,0
COW_057,2026-01-11,28.58,5.27,331.6,16.9,38.15,79.5,0,999,0
COW_057,2026-01-12,27.22,4.77,371.7,19.6,38.15,72.0,0,999,0
COW_057,2026-01-13,25.41,4.95,331.4,22.1,38.05,70.5,0,999,0
COW_057,2026-01-14,28.04,5.09,366.6,19.9,38.22,69.5,0,999,0
COW_057,2026-01-15,25.97,4.96,305.7,25.6,38.02,77.2,0,999,0
COW_057,2026-01-16,24.91,4.44,365.9,23.3,38.19,63.5,0,999,0
COW_057,2026-01-17,28.17,5.4,351.8,23.5,38.09,74.0,0,999,0
COW_057,2026-01-18,26.72,5.58,364.3,20.0,38.05,72.5,0,999,0
COW_057,2026-01-19,28.34,4.01,355.4,24.9,38.07,73.4,0,999,0
COW_057,2026-01-20,30.68,5.39,305.2,21.6,37.99,70.7,0,999,0
COW_057,2026-01-21,27.5,4.98,339.2,24.6,38.24,70.5,0,999,0
COW_057,2026-01-22,26.78,4.97,368.2,25.8,38.33,71.4,0,999,0
COW_057,2026-01-23,28.6,4.87,328.0,24.9,38.13,72.7,0,999,0
COW_057,2026-01-24,27.46,4.98,350.8,21.4,38.12,69.1,0,999,0
COW_057,2026-01-25,27.81,4.83,319.2,23.0,38.18,72.6,0,999,0
COW_057,2026-01-26,27.5,5.13,348.6,24.7,37.88,67.2,0,999,0
COW_057,2026-01-27,29.49,4.79,365.5,21.3,38.12,61.1,0,999,0
COW_057,2026-01-28,26.13,4.74,328.3,24.5,38.05,64.1,0,999,0
COW_057,2026-01-29,25.3,4.71,358.2,25.3,38.27,59.9,0,999,0
COW_057,2026-01-30,26.61,4.33,352.1,27.2,38.05,68.6,0,999,0
COW_057,2026-01-31,26.22,4.89,334.0,24.2,38.02,72.2,0,999,0
COW_057,2026-02-01,26.59,4.81,327.9,25.9,38.07,63.0,0,999,0
COW_057,2026-02-02,27.06,5.11,345.2,24.1,38.05,56.6,0,999,0
COW_057,2026-02-03,27.04,5.46,358.5,26.1,38.22,62.7,0,999,0
COW_057,2026-02-04,25.3,5.03,328.6,20.0,37.96,58.7,0,999,0
COW_057,2026-02-05,26.99,5.36,356.7,25.6,38.07,69.4,0,999,0
COW_057,2026-02-06,27.53,4.84,336.4,23.8,38.23,58.5,0,999,0
COW_057,2026-02-07,27.35,4.38,343.2,20.9,38.29,67.6,0,999,0
COW_057,2026-02-08,26.59,5.53,351.9,24.5,38.26,60.1,0,999,0
COW_057,2026-02-09,28.48,5.05,329.7,22.4,38.1,63.7,0,999,0
COW_057,2026-02-10,27.7,5.33,300.2,24.7,37.95,56.9,0,999,0
COW_057,2026-02-11,27.71,5.11,325.1,20.9,38.11,55.7,0,999,0
COW_057,2026-02-12,28.24,4.92,366.5,22.1,38.27,56.9,0,999,0
COW_057,2026-02-13,27.57,5.28,310.2,26.1,38.28,57.2,0,999,0
COW_057,2026-02-14,28.7,4.77,346.6,20.2,37.88,54.0,0,999,0
COW_057,2026-02-15,26.0,4.95,308.9,22.2,38.08,51.1,0,999,0
COW_057,2026-02-16,25.75,5.61,304.9,22.2,38.23,52.7,0,999,1
COW_057,2026-02-17,24.29,5.22,322.8,24.4,38.34,58.2,1,1,1
COW_057,2026-02-18,23.05,6.35,320.9,26.1,38.76,56.4,1,1,1
COW_057,2026-02-19,22.67,6.29,331.9,15.4,38.33,62.9,1,1,1
COW_057,2026-02-20,23.93,5.55,313.7,22.4,38.23,59.4,1,1,1
COW_057,2026-02-21,24.66,5.76,325.4,19.1,38.3,56.3,1,1,1
COW_057,2026-02-22,27.26,5.34,337.5,21.2,37.91,55.3,1,1,1
COW_057,2026-02-23,27.8,5.36,324.4,17.1,38.16,67.1,1,1,0
COW_057,2026-02-24,26.88,4.79,366.4,22.0,38.07,57.5,1,2,0
COW_057,2026-02-25,28.47,4.31,329.8,22.7,38.17,58.2,1,3,0
COW_057,2026-02-26,27.57,4.93,351.6,18.4,37.97,60.4,1,4,0
COW_057,2026-02-27,28.89,4.92,326.1,21.1,37.98,52.7,1,5,0
COW_057,2026-02-28,27.33,4.84,350.2,20.7,38.07,54.2,1,6,0
COW_057,2026-03-01,27.0,5.11,331.2,19.3,38.13,57.5,1,7,0
COW_058,2026-01-01,28.74,4.32,309.3,22.4,38.33,81.6,0,999,0
COW_058,2026-01-02,29.32,4.43,297.6,23.1,38.37,76.7,0,999,0
COW_058,2026-01-03,29.96,4.56,294.7,16.8,38.4,70.9,0,999,0
COW_058,2026-01-04,28.85,4.57,318.0,21.7,38.45,75.1,0,999,0
COW_058,2026-01-05,28.97,4.73,307.2,19.5,38.44,72.6,0,999,0
COW_058,2026-01-06,26.94,4.26,303.2,18.7,38.41,76.2,0,999,0
COW_058,2026-01-07,23.2,5.54,286.8,17.7,38.59,75.6,0,999,1
COW_058,2026-01-08,19.14,6.05,227.1,23.1,38.96,65.8,1,1,1
COW_058,2026-01-09,12.57,7.87,200.2,17.3,39.61,76.9,1,1,1
COW_058,2026-01-10,12.47,6.74,215.0,23.4,39.46,72.0,1,1,1
COW_058,2026-01-11,17.5,6.46,249.1,16.9,39.07,79.5,1,1,1
COW_058,2026-01-12,23.43,4.96,312.4,19.6,38.76,72.0,1,1,1
COW_058,2026-01-13,28.54,4.19,286.7,22.1,38.32,70.5,1,1,0
COW_058,2026-01-14,26.88,3.76,288.0,19.9,38.32,69.5,1,2,0
COW_058,2026-01-15,28.37,3.72,328.3,25.6,38.5,77.2,1,3,0
COW_058,2026-01-16,28.07,4.98,311.4,23.3,38.52,63.5,1,4,0
COW_058,2026-01-17,28.6,4.72,335.3,23.5,38.39,74.0,1,5,0
COW_058,2026-01-18,28.03,3.75,317.8,20.0,38.47,72.5,1,6,0
COW_058,2026-01-19,28.28,4.71,318.4,24.9,38.6,73.4,1,7,0
COW_058,2026-01-20,28.15,3.81,304.5,21.6,38.39,70.7,1,8,0
COW_058,2026-01-21,27.45,3.64,279.7,24.6,38.57,70.5,1,9,0
COW_058,2026-01-22,28.81,4.32,318.8,25.8,38.41,71.4,1,10,0
COW_058,2026-01-23,29.3,3.61,278.2,24.9,38.43,72.7,1,11,0
COW_058,2026-01-24,28.51,3.91,287.1,21.4,38.47,69.1,1,12,0
COW_058,2026-01-25,27.36,4.6,334.0,23.0,38.26,72.6,1,13,0
COW_058,2026-01-26,24.82,5.23,293.4,24.7,38.79,67.2,1,14,1
COW_058,2026-01-27,21.0,6.28,253.6,21.3,39.37,61.1,1,1,1
COW_058,2026-01-28,15.31,7.2,200.9,24.5,39.69,64.1,1,1,1
COW_058,2026-01-29,17.06,7.17,183.3,25.3,39.85,59.9,1,1,1
COW_058,2026-01-30,21.64,6.54,258.8,27.2,39.26,68.6,1,1,1
COW_058,2026-01-31,24.32,5.5,266.2,24.2,38.73,72.2,1,1,1
COW_058,2026-02-01,28.61,3.7,322.0,25.9,38.53,63.0,1,1,0
COW_058,2026-02-02,28.05,4.71,336.1,24.1,38.34,56.6,1,2,0
COW_058,2026-02-03,29.14,4.56,317.2,26.1,38.43,62.7,1,3,0
COW_058,2026-02-04,27.02,4.02,296.2,20.0,38.51,58.7,1,4,0
COW_058,2026-02-05,28.04,4.4,338.4,25.6,38.49,69.4,1,5,0
COW_058,2026-02-06,29.76,4.1,322.7,23.8,38.46,58.5,1,6,0
COW_058,2026-02-07,27.51,4.11,341.2,20.9,38.35,67.6,1,7,0
COW_058,2026-02-08,26.35,4.1,302.2,24.5,38.5,60.1,1,8,0
COW_058,2026-02-09,29.09,4.34,308.4,22.4,38.41,63.7,1,9,0
COW_058,2026-02-10,27.97,3.71,313.7,24.7,38.77,56.9,1,10,0
COW_058,2026-02-11,27.12,3.57,341.4,20.9,38.45,55.7,1,11,0
COW_058,2026-02-12,28.71,4.09,319.8,22.1,38.4,56.9,1,12,0
COW_058,2026-02-13,29.92,4.54,326.6,26.1,38.4,57.2,1,13,0
COW_058,2026-02-14,28.62,4.0,337.9,20.2,38.31,54.0,1,14,0
COW_058,2026-02-15,28.19,3.84,306.8,22.2,38.34,51.1,1,15,0
COW_058,2026-02-16,28.17,3.9,337.6,22.2,38.38,52.7,1,16,0
COW_058,2026-02-17,27.71,4.49,354.7,24.4,38.4,58.2,1,17,0
COW_058,2026-02-18,28.06,3.96,327.7,26.1,38.59,56.4,1,18,0
COW_058,2026-02-19,28.29,4.07,325.4,15.4,38.48,62.9,1,19,0
COW_058,2026-02-20,30.21,4.02,331.1,22.4,38.42,59.4,1,20,0
COW_058,2026-02-21,26.27,4.75,321.1,19.1,38.47,56.3,1,21,0
COW_058,2026-02-22,29.49,4.43,298.3,21.2,38.48,55.3,1,22,0
COW_058,2026-02-23,28.95,3.64,345.7,17.1,38.35,67.1,1,23,0
COW_058,2026-02-24,29.54,4.1,306.2,22.0,38.39,57.5,1,24,0
COW_058,2026-02-25,30.9,4.92,306.1,22.7,38.56,58.2,1,25,0
COW_058,2026-02-26,28.38,4.93,336.5,18.4,38.43,60.4,1,26,0
COW_058,2026-02-27,28.45,4.43,324.5,21.1,38.26,52.7,1,27,0
COW_058,2026-02-28,28.6,3.99,306.2,20.7,38.53,54.2,1,28,0
COW_058,2026-03-01,28.59,4.06,293.9,19.3,38.3,57.5,1,29,0
COW_059,2026-01-01,30.84,5.69,312.6,22.4,38.69,81.6,0,999,0
COW_059,2026-01-02,31.4,5.53,333.7,23.1,38.72,76.7,0,999,0
COW_059,2026-01-03,32.33,4.83,345.7,16.8,38.48,70.9,0,999,0
COW_059,2026-01-04,30.99,5.02,318.5,21.7,38.76,75.1,0,999,0
COW_059,2026-01-05,32.15,5.48,338.3,19.5,38.5,72.6,0,999,0
COW_059,2026-01-06,30.52,5.46,349.3,18.7,38.79,76.2,0,999,0
COW_059,2026-01-07,31.29,5.04,296.1,17.7,38.75,75.6,0,999,0
COW_059,2026-01-08,30.79,4.67,345.2,23.1,38.84,65.8,0,999,0
COW_059,2026-01-09,31.95,5.34,348.3,17.3,38.32,76.9,0,999,0
COW_059,2026-01-10,32.98,4.83,318.8,23.4,38.62,72.0,0,999,0
COW_059,2026-01-11,30.49,5.63,341.3,16.9,38.56,79.5,0,999,0
COW_059,2026-01-12,30.28,5.98,337.8,19.6,38.59,72.0,0,999,0
COW_059,2026-01-13,28.97,4.52,311.4,22.1,38.66,70.5,0,999,0
COW_059,2026-01-14,32.25,5.32,352.6,19.9,38.71,69.5,0,999,0
COW_059,2026-01-15,29.44,5.25,339.9,25.6,38.7,77.2,0,999,0
COW_059,2026-01-16,30.55,5.05,303.6,23.3,38.51,63.5,0,999,0
COW_059,2026-01-17,33.96,4.67,299.7,23.5,38.59,74.0,0,999,0
COW_059,2026-01-18,31.46,5.3,313.0,20.0,38.66,72.5,0,999,0
COW_059,2026-01-19,30.26,5.17,326.2,24.9,38.62,73.4,0,999,0
COW_059,2026-01-20,30.13,4.33,327.5,21.6,38.64,70.7,0,999,0
COW_059,2026-01-21,29.22,4.99,326.9,24.6,38.48,70.5,0,999,0
COW_059,2026-01-22,29.99,4.82,334.7,25.8,38.87,71.4,0,999,0
COW_059,2026-01-23,30.97,5.51,327.5,24.9,38.75,72.7,0,999,0
COW_059,2026-01-24,30.45,6.09,323.5,21.4,38.77,69.1,0,999,0
COW_059,2026-01-25,29.83,5.77,333.9,23.0,38.84,72.6,0,999,1
COW_059,2026-01-26,26.93,5.27,302.9,24.7,38.93,67.2,1,1,1
COW_059,2026-01-27,26.83,5.76,267.7,21.3,39.2,61.1,1,1,1
COW_059,2026-01-28,27.23,6.0,325.8,24.5,39.03,64.1,1,1,1
COW_059,2026-01-29,28.15,5.7,306.6,25.3,38.88,59.9,1,1,1
COW_059,2026-01-30,30.63,5.48,333.8,27.2,38.79,68.6,1,1,1
COW_059,2026-01-31,31.91,4.89,335.9,24.2,38.93,72.2,1,1,0
COW_059,2026-02-01,31.94,5.22,355.8,25.9,38.66,63.0,1,2,0
COW_059,2026-02-02,31.5,4.81,325.0,24.1,38.88,56.6,1,3,0
COW_059,2026-02-03,31.24,5.6,329.6,26.1,38.87,62.7,1,4,0
COW_059,2026-02-04,30.98,5.15,331.9,20.0,38.69,58.7,1,5,0
COW_059,2026-02-05,30.6,4.62,330.8,25.6,38.73,69.4,1,6,0
COW_059,2026-02-06,32.88,4.31,360.6,23.8,38.81,58.5,1,7,0
COW_059,2026-02-07,31.74,5.16,313.1,20.9,38.88,67.6,1,8,0
COW_059,2026-02-08,32.4,5.19,336.6,24.5,38.68,60.1,1,9,0
COW_059,2026-02-09,31.63,5.09,337.0,22.4,38.71,63.7,1,10,0
COW_059,2026-02-10,33.83,4.79,334.3,24.7,38.85,56.9,1,11,0
COW_059,2026-02-11,31.91,5.34,385.7,20.9,38.78,55.7,1,12,0
COW_059,2026-02-12,30.16,4.85,330.8,22.1,38.6,56.9,1,13,0
COW_059,2026-02-13,31.01,5.22,336.4,26.1,38.43,57.2,1,14,0
COW_059,2026-02-14,30.01,5.35,361.0,20.2,38.6,54.0,1,15,0
COW_059,2026-02-15,30.44,5.07,362.5,22.2,38.66,51.1,1,16,0
COW_059,2026-02-16,28.22,5.73,343.9,22.2,38.49,52.7,1,17,0
COW_059,2026-02-17,30.3,4.83,327.7,24.4,38.87,58.2,1,18,0
COW_059,2026-02-18,28.13,5.12,328.2,26.1,38.75,56.4,1,19,0
COW_059,2026-02-19,29.42,5.66,323.4,15.4,38.65,62.9,1,20,0
COW_059,2026-02-20,28.17,5.64,295.1,22.4,38.8,59.4,1,21,1
COW_059,2026-02-21,26.09,6.87,262.3,19.1,39.42,56.3,1,1,1
COW_059,2026-02-22,21.0,7.23,224.8,21.2,39.42,55.3,1,1,1
COW_059,2026-02-23,24.62,6.86,244.4,17.1,39.21,67.1,1,1,1
COW_059,2026-02-24,28.57,6.13,314.3,22.0,38.85,57.5,1,1,1
COW_059,2026-02-25,31.2,5.03,338.3,22.7,38.84,58.2,1,1,0
COW_059,2026-02-26,29.98,5.2,329.7,18.4,38.61,60.4,1,2,0
COW_059,2026-02-27,30.75,5.56,341.9,21.1,38.59,52.7,1,3,0
COW_059,2026-02-28,31.69,4.91,299.3,20.7,38.37,54.2,1,4,0
COW_059,2026-03-01,31.51,5.0,349.4,19.3,38.69,57.5,1,5,0
COW_060,2026-01-01,30.23,4.87,324.0,22.4,38.47,81.6,0,999,0
COW_060,2026-01-02,27.5,4.98,338.8,23.1,38.16,76.7,0,999,0
COW_060,2026-01-03,30.08,4.79,309.8,16.8,38.07,70.9,0,999,0
COW_060,2026-01-04,31.1,5.08,288.6,21.7,38.33,75.1,0,999,0
COW_060,2026-01-05,30.17,4.79,350.0,19.5,38.34,72.6,0,999,0
COW_060,2026-01-06,31.47,4.97,285.4,18.7,38.0,76.2,0,999,0
COW_060,2026-01-07,28.7,5.5,305.4,17.7,38.4,75.6,0,999,0
COW_060,2026-01-08,28.52,4.8,305.3,23.1,38.33,65.8,0,999,0
COW_060,2026-01-09,28.3,4.75,310.4,17.3,38.12,76.9,0,999,0
COW_060,2026-01-10,27.81,5.04,290.7,23.4,38.45,72.0,0,999,0
COW_060,2026-01-11,31.41,4.83,325.4,16.9,38.29,79.5,0,999,0
COW_060,2026-01-12,31.2,4.87,323.8,19.6,38.32,72.0,0,999,0
COW_060,2026-01-13,30.23,4.81,335.9,22.1,38.23,70.5,0,999,0
COW_060,2026-01-14,29.42,4.78,302.7,19.9,38.25,69.5,0,999,0
COW_060,2026-01-15,30.46,5.3,316.9,25.6,38.52,77.2,0,999,0
COW_060,2026-01-16,30.06,4.4,293.8,23.3,38.39,63.5,0,999,0
COW_060,2026-01-17,29.53,4.89,297.2,23.5,38.26,74.0,0,999,0
COW_060,2026-01-18,29.46,5.2,310.2,20.0,38.43,72.5,0,999,0
COW_060,2026-01-19,29.13,5.1,284.8,24.9,38.42,73.4,0,999,0
COW_060,2026-01-20,28.21,5.23,281.5,21.6,38.16,70.7,0,999,0
COW_060,2026-01-21,30.92,5.58,265.7,24.6,38.2,70.5,0,999,0
COW_060,2026-01-22,32.11,5.08,296.0,25.8,38.53,71.4,0,999,0
COW_060,2026-01-23,30.62,5.07,280.1,24.9,38.59,72.7,0,999,0
COW_060,2026-01-24,30.23,4.92,340.9,21.4,38.17,69.1,0,999,0
COW_060,2026-01-25,28.61,4.69,307.8,23.0,38.3,72.6,0,999,0
COW_060,2026-01-26,30.69,4.59,320.1,24.7,38.26,67.2,0,999,0
COW_060,2026-01-27,29.79,5.45,323.5,21.3,38.35,61.1,0,999,0
COW_060,2026-01-28,29.18,5.7,326.7,24.5,38.28,64.1,0,999,0
COW_060,2026-01-29,31.29,5.23,291.9,25.3,38.37,59.9,0,999,0
COW_060,2026-01-30,28.76,4.32,306.8,27.2,38.52,68.6,0,999,0
COW_060,2026-01-31,31.69,4.85,309.5,24.2,38.49,72.2,0,999,0
COW_060,2026-02-01,30.72,5.2,317.1,25.9,38.44,63.0,0,999,0
COW_060,2026-02-02,29.88,5.57,312.5,24.1,38.31,56.6,0,999,0
COW_060,2026-02-03,27.45,5.4,297.3,26.1,38.08,62.7,0,999,0
COW_060,2026-02-04,29.7,4.91,322.7,20.0,38.36,58.7,0,999,0
COW_060,2026-02-05,28.93,5.98,311.0,25.6,38.15,69.4,0,999,0
COW_060,2026-02-06,31.82,5.29,322.0,23.8,38.26,58.5,0,999,0
COW_060,2026-02-07,29.97,4.27,309.7,20.9,38.57,67.6,0,999,0
COW_060,2026-02-08,28.77,5.09,284.3,24.5,38.27,60.1,0,999,0
COW_060,2026-02-09,28.4,5.18,318.5,22.4,38.13,63.7,0,999,0
COW_060,2026-02-10,30.02,5.07,317.8,24.7,38.44,56.9,0,999,0
COW_060,2026-02-11,31.8,4.82,309.1,20.9,38.26,55.7,0,999,0
COW_060,2026-02-12,28.36,4.68,324.7,22.1,38.51,56.9,0,999,0
COW_060,2026-02-13,28.67,5.83,304.4,26.1,38.51,57.2,0,999,0
COW_060,2026-02-14,30.43,5.1,306.9,20.2,38.28,54.0,0,999,0
COW_060,2026-02-15,29.07,5.36,334.7,22.2,38.21,51.1,0,999,0
COW_060,2026-02-16,27.95,4.92,350.4,22.2,38.31,52.7,0,999,0
COW_060,2026-02-17,31.3,4.71,305.9,24.4,38.29,58.2,0,999,0
COW_060,2026-02-18,28.51,5.09,299.9,26.1,38.48,56.4,0,999,0
COW_060,2026-02-19,30.03,5.55,284.4,15.4,38.22,62.9,0,999,0
COW_060,2026-02-20,29.43,5.19,307.0,22.4,38.49,59.4,0,999,0
COW_060,2026-02-21,29.7,4.71,311.7,19.1,38.24,56.3,0,999,0
COW_060,2026-02-22,31.03,4.89,287.2,21.2,38.3,55.3,0,999,0
COW_060,2026-02-23,29.14,4.63,315.0,17.1,38.26,67.1,0,999,0
COW_060,2026-02-24,29.65,5.12,304.2,22.0,38.29,57.5,0,999,0
COW_060,2026-02-25,29.21,5.32,314.2,22.7,38.5,58.2,0,999,0
COW_060,2026-02-26,29.32,5.16,334.9,18.4,38.34,60.4,0,999,0
COW_060,2026-02-27,30.09,5.15,323.7,21.1,38.32,52.7,0,999,0
COW_060,2026-02-28,29.9,5.29,313.1,20.7,38.16,54.2,0,999,0
COW_060,2026-03-01,32.39,5.34,298.2,19.3,38.25,57.5,0,999,0
COW_061,2026-01-01,20.68,5.31,236.3,22.4,38.2,81.6,0,999,0
COW_061,2026-01-02,23.66,4.87,220.2,23.1,38.1,76.7,0,999,0
COW_061,2026-01-03,21.76,5.64,236.9,16.8,38.09,70.9,0,999,0
COW_061,2026-01-04,21.88,5.18,222.5,21.7,38.18,75.1,0,999,0
COW_061,2026-01-05,19.85,5.74,216.1,19.5,38.34,72.6,0,999,0
